1	13.34446	38.112536
2	13.353889	38.117926
3	13.327761	38.19384
4	13.327725	38.17158
5	13.326659	38.192242
6	13.343577	38.148114
7	13.285868	38.189522
8	13.311114	38.196281
9	13.313392	38.201258
10	13.313914	38.199843
11	13.318446	38.198446
12	13.315325	38.196729
13	13.320532	38.109418
14	13.331536	38.090433
15	13.345516	38.132622
16	13.34349	38.132229
17	13.35695	38.141415
18	13.366562	38.166993
19	13.331853	38.119107
20	13.308807	38.126114
21	13.355524	38.075049
22	13.308799	38.125687
23	13.425265	38.067715
24	13.388577	38.093007
25	13.366064	38.113334
26	13.364339	38.113609
27	13.364561	38.113426
28	13.416208	38.09748
29	13.379517	38.102967
30	13.401636	38.09916
31	13.399401	38.099477
32	13.420907	38.088055
33	13.373998	38.079082
34	13.371716	38.105165
35	13.358085	38.116145
36	13.359963	38.113976
37	13.365852	38.120135
38	13.355584	38.112656
39	13.341897	38.104312
40	13.356055	38.116226
41	13.359141	38.115866
42	13.35887	38.109595
43	13.358557	38.1169
44	13.350762	38.131958
45	13.333445	38.07816
46	13.369887	38.076736
47	13.325337	38.110006
48	13.312688	38.196577
49	13.36362	38.14766
50	13.311662	38.125994
51	13.383327	38.10695
52	13.356896	38.115596
53	13.35538	38.117089
54	13.361753	38.079678
55	13.329823	38.140232
56	13.305624	38.109069
57	13.2863	38.190045
58	13.370337	38.103486
59	13.378209	38.114806
60	13.357784	38.148121
61	13.3555	38.119865
62	13.276838	38.197942
63	13.289097	38.188327
64	13.286906	38.187864
65	13.308583	38.109259
66	13.308868	38.108181
67	13.312224	38.195186
68	13.33033	38.113467
69	13.324978	38.110867
70	13.326597	38.20721
71	13.305472	38.10846
72	13.277711	38.199366
73	13.3092	38.107688
74	13.309612	38.106864
75	13.307838	38.093992
76	13.323331	38.109835
77	13.276028	38.19924
78	13.276254	38.198393
79	13.274645	38.198261
80	13.277935	38.196957
81	13.275186	38.197802
82	13.315455	38.147962
83	13.316556	38.198016
84	13.345939	38.109323
85	13.338787	38.101296
86	13.367454	38.165183
87	13.373589	38.151374
88	13.374665	38.153294
89	13.347125	38.110888
90	13.307046	38.108705
91	13.346463	38.111831
92	13.371578	38.11757
93	13.37399	38.153135
94	13.277714	38.199397
95	13.322712	38.131648
96	13.313684	38.126913
97	13.301743	38.174382
98	13.371165	38.154213
99	13.323104	38.100284
100	13.334822	38.153186
101	13.332909	38.153059
102	13.321899	38.159765
103	13.334687	38.172812
104	13.357473	38.144163
105	13.368535	38.144994
106	13.326594	38.163538
107	13.336199	38.152231
108	13.327315	38.137681
109	13.328337	38.138468
110	13.311333	38.125969
111	13.366613	38.145292
112	13.389449	38.096828
113	13.373851	38.154404
114	13.418855	38.068478
115	13.417459	38.06754
116	13.416643	38.067044
117	13.405929	38.09373
118	13.406831	38.093465
119	13.393617	38.098127
120	13.387449	38.093763
121	13.382879	38.096174
122	13.407128	38.075933
123	13.40454	38.07704
124	13.398733	38.079246
125	13.368958	38.100082
126	13.36725	38.165789
127	13.3994	38.099475
128	13.361543	38.10116
129	13.355178	38.118552
130	13.364111	38.120685
131	13.370935	38.11984
132	13.367446	38.115299
133	13.365605	38.116642
134	13.322962	38.105585
135	13.358786	38.127628
136	13.358075	38.128977
137	13.328953	38.168224
138	13.352246	38.114777
139	13.357842	38.113477
140	13.332204	38.07683
141	13.285067	38.190947
142	13.366538	38.146078
143	13.330118	38.173522
144	13.358899	38.114269
145	13.385614	38.093773
146	13.381778	38.095768
147	13.416	38.066279
148	13.374003	38.117118
149	13.323633	38.162785
150	13.318222	38.180716
