524e5979-ff54-43bf-91ca-6f8b5fe8bd19	VIA BARCAIOLI, 44	38.199366	13.277711
55319ffb-2b90-4d9f-a517-d17226216840	VIA BARRESI ,7 	38.079082	13.373998
5552dcbd-5ca1-4904-8e8d-3bf24580b988	VIA TOMMASO NATALE, 61	38.174382	13.301743
563d88fb-0740-4cbe-b455-78fac372e0e3	VIA SANT'ALESANDRO, 47 	38.120685	13.364111
565d9e51-8a9d-443f-8db2-94927381396a	VIA CARBONE, 1	38.198446	13.318446
56b79c61-d576-4fca-b420-820ce7a58f40	CITTA' DEI RAGAZZI IN VIALE DUCA DEGLI ABRUZZI	38.168224	13.328953
599070fb-779b-42b2-9bfb-39860528c061	PIAZZA CONCEZIONE, 7	38.117926	13.353889
5a50d356-132e-432b-a0fe-cb1360c05124	VIA CATALANO, 43 B	38.199843	13.313914
5b6b9d78-afcb-452e-9ce9-6748ad3cefea	VIA DELLA LIBERTA' GIARDINO INGLESE	38.131958	13.350762
5bd3bdfd-ebda-40fc-b076-2fba508cf2e2	PIAZZA VERGINE MARIA, 12 	38.165789	13.36725
5fb02ae1-b4ec-455b-80bb-69531f98470e	VIA UMBERTO MADDALENA, 103	38.106864	13.309612
606de4bc-3b20-48be-aa69-0acfca502ead	PIAZZA SANTO SPIRITO, 15 	38.11984	13.370935
60e601f2-9117-4b67-a6c2-866b12d6d8a2	VIA CASTELLANA, 95 	38.125687	13.308799
621499e3-38b7-49e8-9dcc-ad4f10b149e2	VIA VOLTURNO, 2	38.119865	13.3555
64bed99c-9a46-44bd-823a-c9ac71256e5b	PIAZZA GENERALE TURBA	38.101296	13.338787
64da93b0-6a19-46af-8fc4-f21e695bf5a3	VIA MESSINA MARINE, 637 	38.09748	13.416208
666f110d-6882-4cb2-993a-fff294fb00e3	VIA GIARDINA, 2 	38.068478	13.418855
675458bd-5ce8-4d67-b0e0-a1f18f53b10e	VIA GIULIO TENAGLIA, 41 	38.079246	13.398733
697063c0-d74f-41ae-93ed-3cdc104c2c7b	PIAZZA MARTINI, 3	38.192242	13.326659
69f65d4d-9bcb-44c9-b1b5-09f4a1dc9ce1	VIA SALINE, 29	38.19384	13.327761
6be351c6-0be5-476b-8311-e7b5ff44db87	PIAZZETTA DELLA CANNA, 2 	38.115866	13.359141
6c1e0fb2-bee4-49ff-b937-0795a1b2065d	PIAZZA DANISINNI, 22	38.112536	13.34446
6c6c0204-31ca-4d82-891d-a7bc98d340a4	VIALE CAVARRETTA, 1	38.196729	13.315325
6ddfe7cc-b8d5-4503-a5e1-1190f575ba88	PIAZZA MESCHITA	38.113609	13.364339
6f316e5c-c47d-46e1-aacc-23f6f55e606f	VIA FLORIO, 27 E	38.163538	13.326594
7088df86-c67f-4eda-bb48-44bf1bb61960	VIA CASALINI ANG. LEONARDO DA VINCI	38.126913	13.313684
71286261-2f91-416e-98e7-587933772aa4	VIA MORICI,1 A	38.165183	13.367454
739d331a-5c43-469b-a406-79bd4dfec8e8	VIA SPERONE, 296 	38.09916	13.401636
74befc06-a6cf-49ae-aac4-82077ba8e2ed	CORTILE RAPALLO, 14 	38.067715	13.425265
78563dc3-5821-4d61-bea4-a4cffa494ead	CORTILE CATALANO, 23 C	38.201258	13.313392
785f7652-81b1-4633-ac70-c5db0f4cc49e	VIA CONTE FEDERICO, 178 	38.093007	13.388577
7ce95038-194c-4c90-a042-e8d5b6ca628b	PIAZZA MARINA DI SFERRACAVALLO	38.198261	13.274645
7d77a072-cef7-4395-95b9-e251e4c54e66	CORSO DEI MILLE, 384 	38.102967	13.379517
7eb82e82-4866-4e55-9731-70e5f8ab8dcf	VIA FELICE, 4 	38.138468	13.328337
8145261d-6fce-498c-9b36-78bdb97d2f0d	VIA SS. SALVATORE, 30	38.114269	13.358899
81882029-7a2b-4888-a6ee-b17e6263adb9	FONDO MICCIULLA, 11 	38.105585	13.322962
84114f65-dc9e-49aa-acb3-e73a847c4351	CORTILE PRESTIGIACOMO, 10 IN VIA CASTELLANA 	38.125969	13.311333
8c57eb65-d797-43d2-9260-2eb67a75845d	PIAZZETTA VINCENZO DI GIOVANNI	38.115596	13.356896
8c9cd04e-e14a-4e9f-84a6-0c6797a4b318	VICOLO DEGLI ORFANI, 15 	38.117089	13.35538
8e795780-a940-44bb-af8d-cde071bd6ad5	PIAZZA PIETRO MICCA, 18	38.109259	13.308583
91abba3b-22f8-4e86-b405-72109f7a4ab1	VIA DI BENEDETTO, 19	38.187864	13.286906
94b30cf0-cc55-40ff-985d-4cbaf5c9ff00	VIA G. SCIUTI, 2	38.132229	13.34349
95ebd914-24be-4e6d-8f8e-96bf993e0f36	PIAZZA MANDORLE, 10	38.188327	13.289097
9807231b-4ef0-40c7-b8cb-d18c4bb7eab3	VIA CONCERIA, 32 	38.140232	13.329823
9a31156a-a066-4330-bcbd-dc2c4114dffb	CORSO DEI MILLE, 1294 	38.09373	13.405929
9b67a381-abe4-4e90-b29e-0ae52b89b2d6	PIAZZA SAN GREGORIO, 13 	38.118552	13.355178
9b8ef436-83d9-4283-935c-27545f972d92	VIA PALLAVICINO, 93 	38.17158	13.327725
9cb5e4de-25b6-4400-8985-93d1b31e985f	PIAZZA S. ORSOLA, 7 	38.10116	13.361543
9d17973c-8fb2-49c8-8259-9e7e5b522dbb	VIA F. LO IACONO, 20	38.132622	13.345516
9d910fa8-6b72-4db9-bae5-8d299f2f0d5f	PIAZZA RITIRO SAN PIETRO, 20 	38.109595	13.35887
a2344807-e3fa-4ad7-b77b-37bc3e7d0328	VIA UMBERTO MADDALENA, 232	38.108181	13.308868
a3043e9b-2174-4823-a8b1-070e1009f1d7	VIA CIACULLI, 240 	38.075933	13.407128
a5432e32-9bef-4d37-815d-771dce6cbd2e	FONDO MORTILLARO, 6 	38.096828	13.389449
